COUNTRY,STATION,STD_CODE,STATE_ABB
INDIA,ANNAMANADA,488-886,KERALA
INDIA,PAZHAYANNUR,488-495,KERALA
INDIA,PERUMBILAVU,48858,KERALA
INDIA,KODUNGALLUR,488-80,KERALA
INDIA,IRANJALAKUDA,4888,KERALA
INDIA,VELLANGALLUR,488-860,KERALA
INDIA,PERINJANAM,488-87,KERALA
INDIA,BITRA,4890,KERALA
INDIA,AMINI,4891,KERALA
INDIA,ANDROTH,4893,KERALA
INDIA,AGATHY,4894,KERALA
INDIA,KAVARHTHY,4896,TAMIL NADU
INDIA,KADAMATH,4897,KERALA
INDIA,KILTAN,4898,KERALA
INDIA,CHETLIT,4899,KERALA
INDIA,OLAVAKKODE,491,KERALA
INDIA,PALAKKAD,491,KERALA
INDIA,KANJIKODE,491,KERALA
INDIA,KONGAD,491,KERALA
INDIA,VALAYAR,491,KERALA
INDIA,PARLI,491,KERALA
INDIA,MUNDUR,491,KERALA
INDIA,ELAPULLY,491,KERALA
INDIA,VADAKKANCHERRY-PGAT,4922,KERALA
INDIA,ALATHUR,4922,KERALA
INDIA,COYALMANNA,4922,KERALA
INDIA,THENKURISSI,4922,KERALA
INDIA,KOTTAYL,4922,KERALA
INDIA,KUTHANUR,4922,KERALA
INDIA,PAZHAMBALAKOO,4922,KERALA
INDIA,KUNNISERRY,4922,KERALA
INDIA,KONNCHIRA,4922,KERALA
INDIA,PUDUKODE,4922,KERALA
INDIA,KUNISSERY,4922,KERALA
INDIA,PADUR,4922,KERALA
INDIA,PERINGOTUKURISSI,4922,KERALA
INDIA,KODUVAYUR,4923,KERALA
INDIA,CHITTOOR(PALGHAT),4923,KERALA
INDIA,NENMARA,4923,KERALA
INDIA,KOLLENGODE,4923,KERALA
INDIA,ALANALLOOR,4923,KERALA
INDIA,KOZHINJAMPARA,4923,KERALA
INDIA,MEENASHIPURAM,4923,KERALA
INDIA,VANDATHAVALAM,4923,KERALA
INDIA,MANNARGHAT,4924,KERALA
INDIA,EDATHANATTIKARA,4924,KERALA
INDIA,KALLADIKODE,4924,KERALA
INDIA,KANJIRAPUZHA,4924,KERALA
INDIA,THACHAMPARA,4924,KERALA
INDIA,SHORANUR,4926,KERALA
INDIA,OTTAPALAM,4926,KERALA
INDIA,CHERPULASSERRY,4926,KERALA
INDIA,SREEKRISHNAPURA,4926,KERALA
INDIA,PANAMANNA,4926,KERALA
INDIA,AMBALAPPARA,4926,KERALA
INDIA,PATTAMBI,4927,KERALA
INDIA,TRITHALA,4927,KERALA
INDIA,PLASSERY,4927,KERALA
INDIA,VALLAPUZHA,4927,KERALA
INDIA,THIRUVEGAPURA,4927,KERALA
INDIA,ONGALLUR,4927,KERALA
INDIA,PALLIPURAM-PGT,4927,KERALA
INDIA,CHALISSERY,4927,KERALA
INDIA,CHATHANUR,4927,KERALA
INDIA,KUDALLUR,4927,KERALA
INDIA,PADINJARANGADI,4928,KERALA
INDIA,KALIKAV,4931,KERALA
INDIA,NILAMBUR,4931,KERALA
INDIA,WANDOOR,4931,KERALA
INDIA,KARUVARAKUNDU,4931,KERALA
INDIA,ERUMAMUNDA,4931,KERALA
INDIA,EDAKKARA,4931,KERALA
INDIA,KARULAI,4931,KERALA
INDIA,POOKOTTUMPADAM,4931,KERALA
INDIA,BADAGARA,496,KERALA
INDIA,PALAYADNADA,4932,KERALA
INDIA,PERINTHALAMANNA,4933,KERALA
INDIA,MELATHUR,4933,KERALA
INDIA,PANG,4933,KERALA
INDIA,ANAMANGAD,4933,KERALA
INDIA,THAZHIKODE,4933,KERALA
INDIA,ELAMKULAM,4933,KERALA
INDIA,PULAMANTHOLE,4933,KERALA
INDIA,KOLATHUR (KOZHIKODE),4933,KERALA
INDIA,MANKADA,4933,KERALA
INDIA,PUZHAKKATTIRI,4933,KERALA
INDIA,KOTTAKKAL,4934,KERALA
INDIA,MALAPURAM,4935,KERALA
INDIA,MAKARAPARAMBA,4935,KERALA
INDIA,KALPETA,4936,KERALA
INDIA,MEENANOADI,4936,KERALA
INDIA,VYTHIRI,49365,KERALA
INDIA,MEPPADI,493682,KERALA
INDIA,THARIODE,493685,KERALA
INDIA,PALLIKUNNU,493686,KERALA
INDIA,VADUVANCHAL,493687,KERALA
INDIA,KENICHIRA,493688,KERALA
INDIA,VARADOOR,493689,KERALA
INDIA,MANJERI,4937,KERALA
INDIA,ARECODE,4937,KERALA
INDIA,PANDIKKAD,4937,KERALA
INDIA,PANDALLUR,4937-82,KERALA
INDIA,EDAVANA,4937-85,KERALA
INDIA,VALLUVAMBRAM,49377,KERALA
INDIA,TIRUR,494,KERALA
INDIA,TANUR,4938,KERALA
INDIA,KADAMPUZHA,4938,KERALA
INDIA,TANNALUR,4938,KERALA
INDIA,PONNANI,4939,KERALA
INDIA,THAVANOOR,493986,KERALA
INDIA,PALAPETTY(KOZHIKODE),493987,KERALA
INDIA,CHELANNUR,4942,KERALA
INDIA,PANTHERAMKAVU,4942,KERALA
INDIA,MAVOOR,49428,KERALA
INDIA,PARAPPANANGADI,49441,KERALA
INDIA,TIRURANGADI,49442,KERALA
INDIA,VENGARA,49445,KERALA
INDIA,RENDATHANI,4945,KERALA
INDIA,MANGALAM (KOZHIKODE),49456,KERALA
INDIA,TIRNAVAYA,49460,KERALA
INDIA,KUTTIPURAM,49462,KERALA
INDIA,VALANCHERRY,49464,KERALA
INDIA,CHANGARAMKULAM,4947,KERALA
INDIA,KONDOTTY,49472,KERALA
INDIA,EDAVANNAPARA,4947-25,KERALA
INDIA,THIRUVAMBADI,49482,KERALA
INDIA,KODMPARA,49482,KERALA
INDIA,PULLURAMPARA,49482,KERALA
INDIA,KALPAKANCHERRY,49485,KERALA
INDIA,EDAPPAL,49493,KERALA
INDIA,MARANCHERY,49495,KERALA
INDIA,CALICUT FEROKE,495,KERALA
INDIA,KOZIKODE,495,KERALA
INDIA,KUNNAMANGALAM,495,KERALA
INDIA,BEYPORE,495,KERALA
INDIA,RAMANATTUKKARA,495,KERALA
INDIA,CHATHAMANGALAM,495,KERALA
INDIA,CHELARI,495-80,KERALA
INDIA,KADDALUNDI,495-83,KERALA
INDIA,ELATHUR,495-86,KERALA
INDIA,KODUVALLY,495-87,KERALA
INDIA,MUKKOM,495-88,KERALA
INDIA,TAMARASSERY,495-91,KERALA
INDIA,KATTIPARA,49591,KERALA
INDIA,KODENCHERY,49591,KERALA
INDIA,PUTHUPADI,49591,KERALA
INDIA,PERAMBRA,4961,KERALA
INDIA,QUILANDY,4961,KERALA
INDIA,BALUSSERY,4961,KERALA
INDIA,NADUVANNUR,4961,KERALA
INDIA,MEPPAYUR,4961,KERALA
INDIA,CHAKKITTAPARA,4961,KERALA
INDIA,KOOROCHUNDU,4961,KERALA
INDIA,KOOTALIDA,4961,KERALA
INDIA,PALERI,496-668,KERALA
INDIA,MANANTHODY,4935,KERALA
INDIA,KARTHIKULAM,4962,KERALA
INDIA,PANAMARAM,4962,KERALA
INDIA,THALAPOYA,4962,KERALA
INDIA,KOROME,4962,KERALA
INDIA,VELLAMUNDA,4962,KERALA
INDIA,CHOMPALA,49626,KERALA
INDIA,MELADY,49627,KERALA
INDIA,NADAPURAM,4963,KERALA
INDIA,VELANCHERRY,4964,KERALA
INDIA,EDACHERY,49641,KERALA
INDIA,MOKERI,49644,KERALA
INDIA,THOTTILPALAM,49644,KERALA
INDIA,VILANGAD,49644,KERALA
INDIA,PONMERI,49647,KERALA
INDIA,PARAKKADAVU,49648,KERALA
INDIA,ATHOLI,49667,KERALA
INDIA,KAPAD,49668,KERALA
INDIA,KOTTALIDA,49669,KERALA
INDIA,SULTHANBATTERY,4968,KERALA
INDIA,AMBALAVAYAL,4968,KERALA
INDIA,NOOLPUZHA,4968,KERALA
INDIA,CHEERAL,4968,KERALA
INDIA,PULPALLY,4968,KERALA
INDIA,BALIPATANAM,497,KERALA
INDIA,CANNANORE,497,KERALA
INDIA,MATTOOL,497,KERALA
INDIA,MAHE,497,KERALA
INDIA,CHERUKUNNU,497,KERALA
INDIA,PAYANGADI,497,KERALA
INDIA,TELLICHERY,490,KERALA
INDIA,PILATHARA,497,KERALA
INDIA,KADIRUR,490,KERALA
INDIA,PERIGATHOOR,497,KERALA
INDIA,THOOVAKKUNNU,497,KERALA
INDIA,EDAKKAD,497,KERALA
INDIA,KELAKAM,490,KERALA
INDIA,KADACHIRA,497-820,KERALA
INDIA,MALUR(CANNANORE),497,KERALA
INDIA,PERAVOOR,497,KERALA
INDIA,KILIYANTHARA,490,KERALA
INDIA,KUNHIMANGALAM,497,KERALA
INDIA,MANGATTUPARAMBA,497,KERALA
INDIA,CHITTARIPARAMBA,490,KERALA
INDIA,CHERUVNCHERRY,490,KERALA
INDIA,ARALAM,490,KERALA
INDIA,THILLANKERY,497,KERALA
INDIA,VENGAD,490,KERALA
INDIA,KOTTIYOOR,490,KERALA
INDIA,KOLOLAM,490,KERALA
INDIA,KOLAYAD,490,KERALA
INDIA,NAMBARAM,497,KERALA
INDIA,ANJARAKANDY,497,KERALA
INDIA,TALIPARAMBA,498,KERALA
INDIA,SREEKANDAPURAM,498,KERALA
INDIA,VALAKKAI,498,KERALA
INDIA,IRIKKUR,498,KERALA
INDIA,KOLLASSERY,498,KERALA
INDIA,MATHAMANGALAM,498,KERALA
INDIA,RAMANTHALI,498,KERALA
INDIA,CHERUPUZHA,498,KERALA
INDIA,TERTHALLY,498,KERALA
INDIA,CHEMPERI,498,KERALA
INDIA,ULIKKAL,498,KERALA
INDIA,CHAPPARAPADAVU,498,KERALA
INDIA,KARIVELLUR,498,KERALA
INDIA,PAYYAVOOR,498,KERALA
INDIA,PERUMPADAVU,498,KERALA
INDIA,ALACODE,4982,KERALA
INDIA,NADUVIL,4982,KERALA
INDIA,MAYYIL,498,KERALA
INDIA,MANAKKADAVU,498,KERALA
INDIA,MATHIL,498,KERALA
INDIA,PALAKODE,498,KERALA
INDIA,THIRUMENI,498,KERALA
INDIA,ETTIKULAM,498,KERALA
INDIA,KUDIYANMALA,498,KERALA
INDIA,KUTHUPARAMBA,49844,KERALA
INDIA,PANOOR,49845,KERALA
INDIA,IRITTY,49849,KERALA
INDIA,MATTANNUR,49855,KERALA
INDIA,PAYYANUR,4989,KERALA
INDIA,NILESHWAR,499,KERALA
INDIA,CHERUVATHUR(CNN),499,KERALA
INDIA,KANHANGAD,499,KERALA
INDIA,KASARAGODE,499,KERALA
INDIA,MANJESHWAR,499,KERALA
INDIA,KUMBALA,499,KERALA
INDIA,PAIVALIKA,499,KERALA
INDIA,UDMA,499,KERALA
INDIA,CHENGALA,499,KERALA
INDIA,PERLA,499,KERALA
INDIA,VERKADY,499,KERALA
INDIA,MAIPADI,499,KERALA
INDIA,URDOOR,499,KERALA
INDIA,PERDALA,499,KERALA
INDIA,RAJAPURAM,499,KERALA
INDIA,PARAPPA,499,KERALA
INDIA,PERIYA,499,KERALA
INDIA,PUTHUKUNNU,499,KERALA
INDIA,PANATHUR,499,KERALA
INDIA,PANATHADI,499,KERALA
INDIA,KATTATHADKA,499,KERALA
INDIA,MULIYAR,499,KERALA
INDIA,MALOTH,499,KERALA
INDIA,KUTTIKOLE,499,KERALA
INDIA,ATTEMGANAM,499,KERALA
INDIA,ACHIKKANAM,4997,KERALA
INDIA,AMBALATHARA,499,KERALA
INDIA,BALLAL,499,KERALA
INDIA,CHITTARIKKAL,499,KERALA
INDIA,BEDADUKA,499,KERALA
INDIA,TRIKKARIPUR,499,KERALA
INDIA,BANDADKA,499,KERALA
INDIA,BHEEMANADY,499,KERALA
INDIA,MULLERIA,499,KERALA
INDIA,CHEEMENI,499,KERALA
INDIA,PALLIKKARA,499,KERALA
INDIA,DELAMPADY,499,KERALA
INDIA,VALIAPARAMBA,499,KERALA
INDIA,YETHADKA,499-860,KERALA
INDIA,UTTAR PRADESHPALA,4998,KERALA
INDIA,AKABARPUR(KANPUR),5111,UTTAR PRADESH
INDIA,POKRAIYA,5113,UTTAR PRADESH
INDIA,JAINPUR,5117,UTTAR PRADESH
INDIA,RANA,5118,UTTAR PRADESH
INDIA,KANPUR,512,UTTAR PRADESH
INDIA,UNNAO,515,UTTAR PRADESH
INDIA,ORISSAAI,516,UTTAR PRADESH
INDIA,JHANSI,517,UTTAR PRADESH
INDIA,BABINA,51784,UTTAR PRADESH
INDIA,PARICHHA,51789,UTTAR PRADESH
INDIA,FATEHPUR,5240,UTTAR PRADESH
INDIA,BANDA,519,UTTAR PRADESH
INDIA,LALITPUR,520,UTTAR PRADESH
INDIA,MALIHABAD,5212,UTTAR PRADESH
INDIA,MOHANLALGANJ,5214,UTTAR PRADESH
INDIA,BAKSHI KA TALAB,5216,UTTAR PRADESH
INDIA,KAKORI,5217,UTTAR PRADESH
INDIA,LUCKNOW,522,UTTAR PRADESH
INDIA,ALAMBAGH,5225,UTTAR PRADESH
INDIA,BHADEWAN,5226,UTTAR PRADESH
INDIA,BARABANKI,5242,UTTAR PRADESH
INDIA,DEWA SHARIF,5243,UTTAR PRADESH
INDIA,BAHRAICH,5252,UTTAR PRADESH
INDIA,GONDA,5262,UTTAR PRADESH
INDIA,BALRAMPUR,5263,UTTAR PRADESH
INDIA,MANKAPUR,5266,UTTAR PRADESH
INDIA,FAIZABAD,5272,UTTAR PRADESH
INDIA,TANDA,5273,BIHAR
INDIA,JALALPUR,5273,BIHAR
INDIA,AYODHAYA,5276,UTTAR PRADESH
INDIA,HARYANAMIRPUR(U.P.),5282,UTTAR PRADESH
INDIA,BHARWA SUPERPUR,52882,UTTAR PRADESH
INDIA,SIRSA(UP),5314,UTTAR PRADESH
INDIA,ALLAHABAD,532,UTTAR PRADESH
INDIA,NAINI,532,UTTAR PRADESH
INDIA,PHAPHAMAU,532-81,UTTAR PRADESH
INDIA,MAU-AIMA,532-83,UTTAR PRADESH
INDIA,NAWABGANJ,5825,UTTAR PRADESH
INDIA,SORAON,532-86,UTTAR PRADESH
INDIA,JHUSI,532-87,UTTAR PRADESH
INDIA,SIRSA,532-89,UTTAR PRADESH
INDIA,BHARWARI,5331,UTTAR PRADESH
INDIA,HARYANANDIA,5332,UTTAR PRADESH
INDIA,PHOOLPUR,5332,UTTAR PRADESH
INDIA,PRATAPGARH,5342,UTTAR PRADESH
INDIA,PATTI(VARANASI),5348-51,UTTAR PRADESH
INDIA,RAI BAREILLY,535,UTTAR PRADESH
INDIA,SULTANPUR,536,UTTAR PRADESH
INDIA,JAGDISHPUR INDL AREA,536,UTTAR PRADESH
INDIA,AMETHI,536,UTTAR PRADESH
INDIA,GOURIGANJ,536,UTTAR PRADESH
INDIA,SHUKUL BAZAR,536-78,UTTAR PRADESH
INDIA,BARUNSA,536-83,UTTAR PRADESH
INDIA,DHANPATGANJ,536-83,UTTAR PRADESH
INDIA,KUREBHAR,536-83,UTTAR PRADESH
INDIA,SIMIRI,536-83,UTTAR PRADESH
INDIA,LAMBHUA,536-84,UTTAR PRADESH
INDIA,KOIRIPUR,536-84,UTTAR PRADESH
INDIA,KURWAR,536-84,UTTAR PRADESH
INDIA,KADIRPUR,536-85,UTTAR PRADESH
INDIA,MUSAFIRKHANA,536-86,UTTAR PRADESH
INDIA,RAMGANJ,536-87,UTTAR PRADESH
INDIA,JAMO,536-88,UTTAR PRADESH
INDIA,DOSTPUR,5362,UTTAR PRADESH
INDIA,MOGHAL SARAI,5412,UTTAR PRADESH
INDIA,BHADOHI,5414,UTTAR PRADESH
INDIA,PARSIPUR,5414-82,UTTAR PRADESH
INDIA,KHAMARIA,5416,UTTAR PRADESH
INDIA,THATHRA,5416-82,UTTAR PRADESH
INDIA,GOPI GANJ,5418,UTTAR PRADESH
INDIA,RAMNAGAR,5419,UTTAR PRADESH
INDIA,VARANASI,542,UTTAR PRADESH
INDIA,BABATPUR,54293,UTTAR PRADESH
INDIA,RAJATALAB,54294,UTTAR PRADESH
INDIA,HARYANARHUA,54296,UTTAR PRADESH
INDIA,KOTWA,54297,UTTAR PRADESH
INDIA,MIRZAPUR,5442,UTTAR PRADESH
INDIA,CHUNAR,5443,UTTAR PRADESH
INDIA,ROBERTGANJ-II,5445,UTTAR PRADESH
INDIA,CBURK,5445,UTTAR PRADESH
INDIA,OBARA,5445,UTTAR PRADESH
INDIA,PIPARI,5446,UTTAR PRADESH
INDIA,ANPARA,5446,UTTAR PRADESH
INDIA,SHAKTINAGAR,5446,UTTAR PRADESH
INDIA,RIHAND NAGAR,5446,UTTAR PRADESH
INDIA,BIJPUR,54464,UTTAR PRADESH
INDIA,UMRAHA,54466,UTTAR PRADESH
INDIA,JAUNPUR,5452,UTTAR PRADESH
INDIA,SHANGANJ,5453,UTTAR PRADESH
INDIA,SATHARIA,54543,UTTAR PRADESH
INDIA,AZAMGARH,546,UTTAR PRADESH
INDIA,PHOOLPUR(AZM),5460,UTTAR PRADESH
INDIA,LALGANJ,546-62,UTTAR PRADESH
INDIA,BILARIAGANJ,5466,UTTAR PRADESH
INDIA,SARIMIR,546-76,UTTAR PRADESH
INDIA,MOHAMDABADGONA,5461-71,UTTAR PRADESH
INDIA,ADRI,5461-8,UTTAR PRADESH
INDIA,KOPAGANJ,5461-81,UTTAR PRADESH
INDIA,MAUNATH BHANJAN,547,UTTAR PRADESH
INDIA,MOHAMMADABAD,54732,UTTAR PRADESH
INDIA,GHOSI,54742,UTTAR PRADESH
INDIA,SEMARIJAMALPUR,54746,UTTAR PRADESH
INDIA,GAZIPUR,548,UTTAR PRADESH
INDIA,NANDGANJ,548,UTTAR PRADESH
INDIA,SIDPUR,5484,UTTAR PRADESH
INDIA,BALLIA,549,UTTAR PRADESH
INDIA,RASARA,5491,UTTAR PRADESH
INDIA,BANSDIH,5494,UTTAR PRADESH
INDIA,RANIGANJ(UP),5496,UTTAR PRADESH
INDIA,DEOSTHALI,5497,UTTAR PRADESH
INDIA,GORAKHPUR,551,BIHAR
INDIA,ANAND NAGAR,5522,BIHAR
INDIA,MAHARAJGUNJ(GORAKPUR),5523,BIHAR
INDIA,BARHALGANJ,5525,BIHAR
INDIA,BASTI,5542,BIHAR
INDIA,SIDDHARTH NAGAR,5544,BIHAR
INDIA,DEORIA,5562,BIHAR
INDIA,PADRAUNA,5564,BIHAR
INDIA,HARYANATA,5565,BIHAR
INDIA,DARIA,55680,DELHI
INDIA,TUNDLA,5611,UTTAR PRADESH
INDIA,KIRAWALI,5613,UTTAR PRADESH
INDIA,ACHHNERA,56133,UTTAR PRADESH
INDIA,RUNKATA,56135,UTTAR PRADESH
INDIA,KHERAGARH,5614,UTTAR PRADESH
INDIA,FATEHABAD(AGRA),5615,UTTAR PRADESH
INDIA,ETMADPUR,5616,UTTAR PRADESH
INDIA,FEROZABAD,5618,UTTAR PRADESH
INDIA,FATHEPUR SEEKARI,5619,UTTAR PRADESH
INDIA,AGRA,562,UTTAR PRADESH
INDIA,KAMAN,5640,RAJASTHAN
INDIA,DHOLPUR,5642,UTTAR PRADESH
INDIA,MANIYA,5642-44,UTTAR PRADESH
INDIA,NADBAI,5643,RAJASTHAN
INDIA,HARYANALENA,5643-5,UTTAR PRADESH
INDIA,CHHOKARWARA,5643-60,UTTAR PRADESH
INDIA,BHARATPUR,5644,UTTAR PRADESH
INDIA,BASERI,5646,UTTAR PRADESH
INDIA,BARI,5647,RAJASTHAN
INDIA,BAYANA,5648,RAJASTHAN
INDIA,MATHURA,565,UTTAR PRADESH
INDIA,KOSIKALAN(CHATTA),5662,UTTAR PRADESH
INDIA,JASRANA,5671,UTTAR PRADESH
INDIA,MAINPURI,5672,DELHI
INDIA,SIRSAGANJ,5675,UTTAR PRADESH
INDIA,SHIKOHABAD,5676,UTTAR PRADESH
INDIA,KARHAL,5677,UTTAR PRADESH
INDIA,BHARTANA,5680,UTTAR PRADESH
INDIA,BIDHUNA,5681,UTTAR PRADESH
INDIA,ETAWAH,5682,UTTAR PRADESH
INDIA,AURAIYA,5683,UTTAR PRADESH
INDIA,JASWANTNAGAR,5684,UTTAR PRADESH
INDIA,DIBIAPUR,5683,UTTAR PRADESH
INDIA,KAIM GUNJ,5690,UTTAR PRADESH
INDIA,CHHIBRAMAU,5691,UTTAR PRADESH
INDIA,FARUKHABAD,5692,UTTAR PRADESH
INDIA,KANNAUJ,5694,UTTAR PRADESH
INDIA,ALIGARH,571,UTTAR PRADESH
INDIA,SIKANDRARAO,5721,UTTAR PRADESH
INDIA,HARYANATHRAS,5722,UTTAR PRADESH
INDIA,ATRAULI,5723,UTTAR PRADESH
INDIA,BULANDSHAHAR,5732,UTTAR PRADESH
INDIA,NARORA,5734,UTTAR PRADESH
INDIA,SIKANDERBAD,5735,UTTAR PRADESH
INDIA,SURAJPUR(GAZIABAD),5736,UTTAR PRADESH
INDIA,DADRI,5737,UTTAR PRADESH
INDIA,KHURJA,5738,UTTAR PRADESH
INDIA,ANUPSAHAR,5739,UTTAR PRADESH
INDIA,ETAH,5742,UTTAR PRADESH
INDIA,KASGANJ,5744,UTTAR PRADESH
INDIA,GHAZIABAD,575,UTTAR PRADESH
INDIA,GARHMUKTESHWAR,5761,UTTAR PRADESH
INDIA,LONI,,MAHARASHTRA
INDIA,PILKHUA,5763,UTTAR PRADESH
INDIA,MURADNAGAR,5764,UTTAR PRADESH
INDIA,DHOULANA,5765,UTTAR PRADESH
INDIA,NOIDA,577,DELHI
INDIA,BAREILY,581,UTTAR PRADESH
INDIA,BAHERI,5822,UTTAR PRADESH
INDIA,BUDAUN,5832,UTTAR PRADESH
INDIA,UJHANI,5832,UTTAR PRADESH
INDIA,SHAHJAHANPUR(U.P.),5842,UTTAR PRADESH
INDIA,HARYANARDOI,5852,UTTAR PRADESH
INDIA,SANDILA,5854,UTTAR PRADESH
INDIA,SITAPUR,5862,UTTAR PRADESH
INDIA,MAHMOODABAD,5866,UTTAR PRADESH
INDIA,LAKHIMPURKHERI,5872,UTTAR PRADESH
INDIA,PILIBHIT,5882,UTTAR PRADESH
INDIA,MORADABAD,591,UTTAR PRADESH
INDIA,CHANDAUST,5921-11,UTTAR PRADESH
INDIA,AMROHA,5922,UTTAR PRADESH
INDIA,SHAMBHAL,5923-11,UTTAR PRADESH
INDIA,GAJRAULA,5927,UTTAR PRADESH
INDIA,RUDERPUR,5941,UTTAR PRADESH
INDIA,SIMBHAOLI,5941,UTTAR PRADESH
INDIA,NAINITAL,5942,UTTAR PRADESH
INDIA,RUDRAPUR,5944,UTTAR PRADESH
INDIA,HARYANALDWANI,5946,UTTAR PRADESH
INDIA,RAMNAGAR(NT),5946-84,UTTAR PRADESH
INDIA,KICHHCHA,5946-85,UTTAR PRADESH
INDIA,KASHIPUR(NAINITAL),5947,UTTAR PRADESH
INDIA,BAJPUR,5949,UTTAR PRADESH
INDIA,RAMPUR(LUCKNOW),595,UTTAR PRADESH
INDIA,ALMORA,5962,UTTAR PRADESH
INDIA,PITHORAGARH,5964,UTTAR PRADESH
INDIA,KAUSANI,5964,UTTAR PRADESH
INDIA,RANIKHET,5966,UTTAR PRADESH
INDIA,BIHARSHARIF,6112,BIHAR
INDIA,HILSA,6113,BIHAR
INDIA,JAHANABAD,6114,BIHAR
INDIA,RAJGIR,61192,BIHAR
INDIA,NALANDA,6112,BIHAR
INDIA,PAWAPURI,6112,BIHAR
INDIA,DANAPUR,612,BIHAR
INDIA,PATNA,612,BIHAR
INDIA,PUN PUN,6112,BIHAR
INDIA,SIDHWAN KALAN,6124-81,PUNJAB
INDIA,SIMRA,6186,BIHAR
INDIA,MASAURI,6129,BIHAR
INDIA,BARH,6132,BIHAR
INDIA,BAKHTIYARPUR,6132,BIHAR
INDIA,MOKAMAH,6133,BIHAR
INDIA,HARYANATHIDAH,6133,BIHAR
INDIA,BIHTA(PATNA),6135,BIHAR
INDIA,MANER,6115,BIHAR
INDIA,BIKRAM,6135,BIHAR
INDIA,FATWAH,6136,BIHAR
INDIA,CHAPRA,6152,BIHAR
INDIA,MAAHOWRA,615288,BIHAR
INDIA,GARKHA,6152,BIHAR
INDIA,SIWAN,6154,BIHAR
INDIA,MAHARAJGANJ(PATNA),6154,BIHAR
INDIA,MAIRWA,6154,BIHAR
INDIA,GOPALGANJ,6156,BIHAR
INDIA,MIRGANJ,615682,BIHAR
INDIA,RAMGARH(ROHTAS),61811,BIHAR
INDIA,ARRAH,6182,BIHAR
INDIA,BUZAR,6183,BIHAR
INDIA,SASARAM,6184,BIHAR
INDIA,DUMRAON,6185,BIHAR
INDIA,AURANGABAD(BIHAR),6186,BIHAR
INDIA,JAMHAR,6186,BIHAR
INDIA,MOHANIA,6187,BIHAR
INDIA,KUDRA,6187,BIHAR
INDIA,DALMIANAGAR,6188,BIHAR
INDIA,DANIAMA,6188,BIHAR
INDIA,BARYARE,61887,BIHAR
INDIA,BHABHUA,6189,BIHAR
INDIA,MUZAFFARPUR,621,BIHAR
INDIA,HARYANAZIPUR,6224,BIHAR
INDIA,BHAGWANPUR,6224-85,BIHAR
INDIA,MAHUA,622483,BIHAR
INDIA,SONEPUR (CHAPRA),6224,BIHAR
INDIA,SARAI,622486,BIHAR
INDIA,LALGANG,622487,BIHAR
INDIA,SITAMARHI,6226,BIHAR
INDIA,KHAGARIA,6244,BIHAR
INDIA,MOTIHARI,6252,BIHAR
INDIA,DHACCA,625282,BIHAR
INDIA,BETTIAH,6254,BIHAR
INDIA,RAXAUL,6255,BIHAR
INDIA,DARBHANGA,6272,BIHAR
INDIA,LAHERIA SARAI,6272,BIHAR
INDIA,KAMTAUL,6272,BIHAR
INDIA,JHANJHARPUR,6273,BIHAR
INDIA,NIRMALI,62732,BIHAR
INDIA,GHOGHARDIHA,62733,BIHAR
INDIA,SAMASTIPUR,6274,BIHAR
INDIA,ROSSERA,62751,BIHAR
INDIA,TAJPUR,62752,BIHAR
INDIA,PUSA,6274,BIHAR
INDIA,MADHUBANI,6276,BIHAR
INDIA,GAYA,631,BIHAR
INDIA,NAWADA,6324,BIHAR
INDIA,DAUDNAGAR,6328,BIHAR
INDIA,SHEIKHPURA,6341,BIHAR
INDIA,BEGUSARAI,6243,BIHAR
INDIA,BIHAT,6343,BIHAR
INDIA,BARAUNI,6279,BIHAR
INDIA,MONGHYR,6344,BIHAR
INDIA,JAMUI,6345,BIHAR
INDIA,LAKHI SARAI,6346,BIHAR
INDIA,KOCHAS,6382,BIHAR
INDIA,DINARA,6382,BIHAR
INDIA,KARAHGARH,6382,BIHAR
INDIA,BIKRAMGANJ,6385,BIHAR
INDIA,BHAGALPUR,641,BIHAR
INDIA,NAIGACHHIA,6421,BIHAR
INDIA,GODDA,6422,BIHAR
INDIA,SULTANGANJ,641,BIHAR
INDIA,BANKA,6424,BIHAR
INDIA,KAHALGAON,6429,BIHAR
INDIA,DEOGHAR(RANCHI),6432,BIHAR
INDIA,JAMTARA,64331,BIHAR
INDIA,DUMKA,6434,BIHAR
INDIA,PAKUR,6435,BIHAR
INDIA,SAHEBGANJ,6436,BIHAR
INDIA,PIRPAUTI,64363,BIHAR
INDIA,MADHUPUR,6438,BIHAR
INDIA,KATIHAR,6452,BIHAR
INDIA,ARARIA,6453,BIHAR
INDIA,PURNIA,6454,BIHAR
INDIA,FORBESGANJ,6455,BIHAR
INDIA,KERALAISHANGANJ,6456,BIHAR
INDIA,SUPAUL,6473,BIHAR
INDIA,MADHEPURA,6476,BIHAR
INDIA,SINGHESHWAR,6476-3,BIHAR
INDIA,MURLIGANJ,6476,BIHAR
INDIA,SAHARSA,6478,BIHAR
INDIA,KANKE,651,BIHAR
INDIA,DHURWA,651,BIHAR
INDIA,RANCHI,651,BIHAR
INDIA,ORISSAMANJHI,651-76,BIHAR
INDIA,TAITISILWAI,65171,BIHAR
INDIA,MESRA,651,BIHAR
INDIA,MURI,6522,BIHAR
INDIA,GUMLA,6524,BIHAR
INDIA,SIMDEGA,6525,BIHAR
